model_name,protein_size,qmean4_zscore,qmean4_norm,qmeandisco
6W3W_A.pdb,107,2.37,0.92,0.87
7LVM_A.pdb,185,-0.3,0.77,0.82
1QKR_A.pdb,172,0.67,0.81,0.73
6OJ7_A.pdb,48,-0.72,0.7,0.41
4GOQ_A.pdb,107,0.65,0.82,0.86
6C1Z_A.pdb,138,-0.05,0.78,0.91
2PCN_A.pdb,161,0.94,0.82,0.93
2WUH_A.pdb,164,0.17,0.79,0.88
3WEB_A.pdb,132,0.75,0.82,0.87
3I4O_A.pdb,68,0.03,0.8,0.76
1O7I_A.pdb,115,1.65,0.87,0.82
3HVW_A.pdb,158,1.07,0.83,0.89
6C1X_A.pdb,127,0.89,0.83,0.87
2OV0_A.pdb,105,0.89,0.84,0.88
5V1V_A.pdb,88,-0.3,0.78,0.83
7UZO_A.pdb,101,0.96,0.84,0.81
4F25_A.pdb,81,0.77,0.85,0.86
2Q87_A.pdb,107,-0.26,0.78,0.85
6L34_A.pdb,68,1.89,0.93,0.79
1NBJ_A.pdb,30,-0.71,0.68,0.66
3BN7_A.pdb,99,-0.85,0.75,0.9
1FM0_D.pdb,81,0.12,0.8,0.84
8HN0_B.pdb,114,0.59,0.82,0.88
4NJ6_A.pdb,88,0.14,0.8,0.86
5C9F_A.pdb,132,0.55,0.81,0.86
7E5B_C.pdb,91,-0.04,0.79,0.79
3MAO_A.pdb,105,0.71,0.83,0.81
1M55_A.pdb,193,0.35,0.79,0.83
5DZD_A.pdb,37,1.12,0.89,0.6
4WH9_A.pdb,177,-0.64,0.75,0.9
5X9J_A.pdb,151,0.45,0.8,0.95
7SOQ_A.pdb,90,0.14,0.8,0.88
3F9S_A.pdb,140,1.15,0.84,0.93
6BTV_A.pdb,33,-1.45,0.59,0.63
5ELK_A.pdb,121,-1.58,0.7,0.9
6IGG_A.pdb,170,-0.01,0.78,0.9
4DLH_A.pdb,177,0.79,0.81,0.86
6BVC_A.pdb,154,-0.66,0.75,0.86
5JU7_A.pdb,107,0.02,0.79,0.89
1SQW_A.pdb,176,-0.24,0.77,0.89
6L5H_A.pdb,81,2.79,0.98,0.91
3CZ1_A.pdb,117,0.64,0.82,0.82
4MCJ_B.pdb,145,-0.33,0.77,0.84
4A20_A.pdb,80,-0.35,0.77,0.84
1WZ3_A.pdb,84,-1.13,0.73,0.56
3FET_A.pdb,162,-0.7,0.75,0.87
6OZX_A.pdb,78,2.28,0.95,0.84
2W25_A.pdb,147,0.33,0.8,0.86
7P3A_A.pdb,95,-1.01,0.74,0.9
7YTA_B.pdb,140,-0.82,0.74,0.85
1SCO_A.pdb,38,-1.08,0.63,0.64
1G1T_A.pdb,157,-0.15,0.77,0.83
1ATZ_A.pdb,184,0.36,0.8,0.88
2H3L_A.pdb,103,0.92,0.84,0.83
5TOH_A.pdb,52,0.18,0.8,0.82
4QPO_A.pdb,53,-0.76,0.72,0.81
1JD1_A.pdb,126,-0.29,0.77,0.87
3TJY_A.pdb,74,1.05,0.87,0.84
1UJ8_A.pdb,73,0.58,0.84,0.8
6SQW_A.pdb,114,0.44,0.81,0.81
3LIY_A.pdb,116,-0.23,0.77,0.85
3AKS_A.pdb,189,3.02,0.91,0.89
1LR5_A.pdb,160,0.83,0.82,0.92
2GAN_A.pdb,179,-0.89,0.74,0.74
1N71_A.pdb,180,0.52,0.8,0.89
3E7H_A.pdb,102,-0.19,0.78,0.72
4TS6_A.pdb,126,-0.16,0.78,0.9
7R4U_A.pdb,156,0.46,0.8,0.93
2P19_A.pdb,148,0.42,0.8,0.89
3S35_X.pdb,112,-0.71,0.75,0.79
7O0S_B.pdb,103,-0.23,0.78,0.81
5FEB_A.pdb,122,-0.33,0.77,0.84
5N5F_A.pdb,91,-0.56,0.76,0.87
2C3G_A.pdb,98,-2.15,0.67,0.88
1H9S_A.pdb,138,-0.18,0.77,0.88
5EVH_A.pdb,118,0.22,0.8,0.92
3LQW_A.pdb,129,-0.11,0.78,0.89
2F07_A.pdb,197,-1.34,0.73,0.89
5I29_A.pdb,139,0.8,0.82,0.87
4K9Z_A.pdb,141,-0.1,0.78,0.93
6IY4_I.pdb,93,0.35,0.81,0.9
1QC7_A.pdb,101,-0.13,0.79,0.8
3DI5_A.pdb,144,-1.51,0.71,0.85
5O45_A.pdb,129,-0.3,0.77,0.82
6SCQ_A.pdb,72,-0.58,0.76,0.86
6DEY_A.pdb,141,0.19,0.79,0.91
3HSH_A.pdb,56,0.48,0.83,0.73
2I79_A.pdb,171,0.15,0.79,0.91
1X0G_B.pdb,110,-3.98,0.58,0.47
8FCF_C.pdb,83,1.85,0.91,0.83
3FLH_A.pdb,115,-1.1,0.73,0.84
7KII_A.pdb,103,-0.49,0.77,0.87
3ZT9_A.pdb,192,2.31,0.87,0.93
2MSB_A.pdb,112,-0.03,0.79,0.9
8BXA_A.pdb,99,-0.35,0.77,0.79
3IBW_A.pdb,76,-0.01,0.79,0.86
4EW5_A.pdb,101,1.19,0.85,0.9
1BGK_A.pdb,37,-2.78,0.43,0.78
3H2D_A.pdb,144,-1.81,0.69,0.79
5BY5_A.pdb,115,0.92,0.84,0.89
6CVQ_A.pdb,180,-0.19,0.77,0.89
7XI5_A.pdb,57,0.17,0.81,0.87
4P09_A.pdb,177,0.07,0.78,0.82
1F3M_A.pdb,70,0.47,0.83,0.7
1ILK_A.pdb,151,-0.41,0.76,0.71
2POI_A.pdb,78,-0.52,0.76,0.91
2CG4_A.pdb,149,-0.23,0.77,0.88
2EHW_A.pdb,114,0.53,0.82,0.83
3RMI_A.pdb,105,1.69,0.88,0.87
6GS5_A.pdb,13,-0.18,0.74,0.49
5WB4_A.pdb,188,-0.44,0.76,0.87
5X56_A.pdb,103,0.5,0.82,0.87
3HDU_A.pdb,143,-1.85,0.69,0.7
3KFF_A.pdb,152,1.01,0.83,0.85
7AL1_A.pdb,85,0.61,0.83,0.91
2XZ4_A.pdb,165,0.82,0.82,0.93
4RS7_A.pdb,84,0.57,0.83,0.81
6CEQ_A.pdb,111,0.55,0.82,0.89
7SYB_A.pdb,103,1.05,0.85,0.88
7UAW_A.pdb,125,0.54,0.81,0.88
4HOI_A.pdb,113,-0.99,0.74,0.83
5IQJ_A.pdb,131,-0.09,0.78,0.92
8EBB_A.pdb,169,-0.58,0.75,0.94
4RKH_E.pdb,51,-0.48,0.74,0.76
5KCI_A.pdb,184,0.12,0.79,0.91
1RK8_C.pdb,33,0.65,0.84,0.84
5LCY_A.pdb,88,0.78,0.84,0.89
1T2Y_A.pdb,25,-5.05,0.17,0.57
6TM6_A.pdb,97,-0.43,0.77,0.86
5K21_A.pdb,121,1.66,0.87,0.91
3LLV_A.pdb,131,1.39,0.86,0.88
1ZSO_A.pdb,153,0.29,0.79,0.89
3QZX_A.pdb,190,-0.16,0.77,0.88
3K7C_A.pdb,106,-0.09,0.79,0.84
3OSG_D.pdb,103,0.75,0.83,0.84
1EJ0_A.pdb,180,1.59,0.85,0.92
5D7U_A.pdb,53,1.13,0.89,0.8
6O6O_A.pdb,190,-0.31,0.77,0.87
3OWC_A.pdb,169,0.21,0.79,0.84
3FLV_A.pdb,92,1.24,0.86,0.87
3FIL_A.pdb,55,1.08,0.88,0.8
4YME_A.pdb,151,0.41,0.8,0.9
6ZDY_A.pdb,108,0.18,0.8,0.88
4O9L_A.pdb,96,-0.33,0.78,0.9
6NSV_A.pdb,128,-0.28,0.77,0.87
3EWI_A.pdb,157,-0.54,0.75,0.93
1CCZ_A.pdb,171,-1.91,0.7,0.84
3MEU_A.pdb,173,0.66,0.81,0.86
5OMT_A.pdb,109,-0.39,0.77,0.88
2HUH_A.pdb,144,0.27,0.8,0.87
5B0H_A.pdb,133,0.78,0.82,0.94
7Z8Z_A.pdb,61,1.26,0.89,0.72
3HQX_A.pdb,104,1.12,0.85,0.92
1B33_N.pdb,67,-0.75,0.75,0.72
2QIH_A.pdb,136,0.89,0.83,0.9
7MCC_A.pdb,190,2.35,0.88,0.88
4AIK_A.pdb,139,-0.06,0.78,0.83
1XSV_A.pdb,104,1.3,0.86,0.79
4WFT_A.pdb,94,0.19,0.8,0.86
1VB8_A.pdb,30,-0.4,0.71,0.61
7E4V_A.pdb,74,0.96,0.86,0.88
3E8V_A.pdb,82,0.25,0.81,0.89
4PHJ_A.pdb,173,1.43,0.84,0.89
5LXF_A.pdb,146,-0.33,0.77,0.86
3NEC_A.pdb,161,0.91,0.82,0.93
1CXY_A.pdb,81,0.96,0.86,0.86
7N1Z_A.pdb,15,0.5,0.82,0.7
2DXA_A.pdb,154,1.76,0.87,0.87
3CA7_A.pdb,50,0.13,0.8,0.92
4H4N_A.pdb,62,0.1,0.8,0.9
2DM9_A.pdb,118,1.53,0.87,0.84
7AX5_A.pdb,89,-2.45,0.64,0.73
5EID_A.pdb,123,0.21,0.8,0.93
2MBD_A.pdb,27,0.73,0.85,0.63
2GEC_A.pdb,134,1.37,0.85,0.91
7B7J_A.pdb,91,-0.68,0.75,0.82
6ENI_A.pdb,104,0.79,0.83,0.81
6XZ3_A.pdb,123,-0.28,0.77,0.92
5E3E_B.pdb,113,0.34,0.81,0.87
3RGQ_A.pdb,156,0.3,0.79,0.91
2F1F_A.pdb,163,0.82,0.82,0.86
8CSH_A.pdb,53,0.41,0.83,0.81
2IML_A.pdb,188,0.55,0.8,0.84
4MVE_A.pdb,141,0.12,0.79,0.89
1ZX8_A.pdb,124,0.84,0.83,0.88
2A61_A.pdb,142,1.92,0.88,0.87
1DXG_A.pdb,36,0.52,0.82,0.78
3UUL_A.pdb,115,0.39,0.81,0.82
1IDP_A.pdb,147,-0.49,0.76,0.91
4JYS_A.pdb,132,0.28,0.8,0.91
3L34_A.pdb,118,-0.55,0.76,0.8
2JX6_A.pdb,33,-4.95,0.18,0.53
3FIQ_A.pdb,154,0.39,0.8,0.9
2DTJ_A.pdb,164,0.39,0.8,0.87
8AV2_A.pdb,191,-0.2,0.77,0.84
3USH_A.pdb,113,1.19,0.85,0.91
5I5A_A.pdb,35,0.01,0.76,0.71
5YZ4_A.pdb,133,-0.37,0.76,0.78
1FLT_X.pdb,95,0.14,0.8,0.86
6F1K_A.pdb,119,-0.2,0.77,0.88
1X3K_A.pdb,152,-0.62,0.75,0.91
1Z4E_A.pdb,150,-0.08,0.78,0.91
4N04_A.pdb,110,-0.27,0.77,0.9
1S7H_A.pdb,186,-0.05,0.78,0.92
2F0C_A.pdb,147,0.4,0.8,0.9
1UAD_C.pdb,92,0.98,0.85,0.86
1BTN_A.pdb,106,-0.72,0.75,0.87
4B4Y_A.pdb,149,-0.49,0.76,0.88
2OPG_A.pdb,98,1.04,0.85,0.83
3DR6_A.pdb,168,-0.61,0.75,0.8
5EEQ_A.pdb,103,-1.05,0.74,0.86
4TR3_A.pdb,184,-0.48,0.76,0.91
3ZZY_A.pdb,106,0.44,0.81,0.85
7VP8_A.pdb,168,0.57,0.81,0.89
5LDD_A.pdb,155,0.16,0.79,0.83
4YHV_A.pdb,135,0.07,0.79,0.89
2OHW_A.pdb,128,0.6,0.81,0.89
2J9W_A.pdb,101,0.06,0.8,0.87
5F29_A.pdb,69,0.98,0.86,0.86
1OD3_A.pdb,132,0.84,0.83,0.9
1OIO_A.pdb,178,1.27,0.84,0.92
3IFN_P.pdb,6,-2.55,0.46,0
2EBY_A.pdb,102,0.1,0.8,0.85
4PU7_A.pdb,71,-0.08,0.79,0.79
1T4O_A.pdb,81,0.03,0.8,0.74
2OD0_A.pdb,100,0.08,0.8,0.85
2IBL_A.pdb,108,0.02,0.79,0.64
3C97_A.pdb,120,0.25,0.8,0.9
7FGN_A.pdb,75,0.13,0.81,0.86
3R72_A.pdb,122,1.12,0.84,0.89
1WAA_A.pdb,92,-0.86,0.74,0.81
4USL_A.pdb,173,1.09,0.83,0.8
4KQD_A.pdb,114,0.22,0.8,0.78
1S4C_B.pdb,155,-0.72,0.74,0.87
6TCT_A.pdb,125,0.19,0.79,0.93
5CHL_A.pdb,68,-1.82,0.67,0.85
4HI6_A.pdb,138,0.05,0.78,0.86
5BPX_A.pdb,153,1.18,0.84,0.94
6I05_A.pdb,76,0.27,0.81,0.84
4Q2U_A.pdb,83,-0.49,0.76,0.79
4K7B_A.pdb,111,1.13,0.85,0.78
2B5B_A.pdb,36,-5.44,0.12,0.76
2NWI_A.pdb,160,-0.12,0.77,0.87
2QJZ_A.pdb,117,0.19,0.8,0.85
4EC6_A.pdb,108,-0.39,0.77,0.88
4LD6_A.pdb,117,-0.13,0.78,0.91
6S9T_A.pdb,159,-0.54,0.75,0.82
7X5D_A.pdb,99,2.62,0.94,0.82
4PAV_B.pdb,125,-0.23,0.77,0.76
7JZS_A.pdb,182,-1.35,0.72,0.85
3I5R_A.pdb,81,-0.11,0.79,0.86
1WNA_A.pdb,123,0.89,0.83,0.85
7RII_A.pdb,30,0.62,0.83,0.77
5XBI_B.pdb,148,0.91,0.83,0.86
3K86_A.pdb,164,-1.57,0.71,0.93
7VSP_A.pdb,87,-2.44,0.64,0.85
5JDK_A.pdb,104,0.74,0.83,0.89
3E4V_A.pdb,173,0.12,0.79,0.91
3FDW_A.pdb,130,-0.66,0.75,0.87
4PT1_A.pdb,129,-0.39,0.76,0.93
3T9O_B.pdb,120,-1.46,0.71,0.77
1EPA_A.pdb,160,-2.8,0.65,0.84
3RJ2_X.pdb,133,-1.02,0.73,0.93
4M44_B.pdb,171,-0.82,0.74,0.8
1SMO_A.pdb,113,0.07,0.79,0.85
3H31_A.pdb,74,-0.51,0.76,0.92
7FD1_A.pdb,106,-1.18,0.73,0.93
5K3Q_A.pdb,43,-0.39,0.72,0.83
5AIZ_A.pdb,108,-0.17,0.78,0.92
2Z3V_A.pdb,137,2.02,0.89,0.89
2JEK_A.pdb,140,-0.02,0.78,0.89
6DB1_A.pdb,130,-2.31,0.66,0.7
5HU3_B.pdb,15,0.03,0.77,0
8GQQ_A.pdb,99,0.31,0.81,0.89
5IWH_A.pdb,97,-0.46,0.77,0.84
4YK3_A.pdb,120,1.04,0.84,0.9
1MN8_A.pdb,95,-0.61,0.76,0.86
2C92_A.pdb,147,-0.11,0.78,0.84
2P5K_A.pdb,63,0.95,0.86,0.8
4UU3_A.pdb,168,0.07,0.78,0.91
3GOE_A.pdb,80,-0.4,0.77,0.79
6SM4_A.pdb,78,0.53,0.83,0.82
2MIX_A.pdb,21,-1.33,0.6,0.66
6HE6_A.pdb,117,-0.76,0.74,0.84
4KVX_A.pdb,144,0.04,0.78,0.68
1G1C_A.pdb,98,0.14,0.8,0.86
1QHX_A.pdb,178,0.7,0.81,0.89
6ZZA_A.pdb,150,-0.67,0.75,0.86
2HW2_A.pdb,138,1.52,0.86,0.9
5IWB_A.pdb,109,1.54,0.87,0.9
8B8B_A.pdb,99,0.34,0.81,0.77
5JUG_A.pdb,168,-0.79,0.75,0.95
2B98_A.pdb,141,0.33,0.8,0.87
6GWJ_B.pdb,84,-0.17,0.79,0.9
3MTX_A.pdb,138,-0.19,0.77,0.92
3S6F_A.pdb,139,-0.01,0.78,0.86
3IDF_A.pdb,138,0.72,0.82,0.89
3B76_A.pdb,101,0.83,0.84,0.86
3H0N_A.pdb,182,0.6,0.81,0.9
1Q8B_A.pdb,89,-1.12,0.72,0.78
3BLN_A.pdb,139,0.13,0.79,0.89
7S4O_A.pdb,170,-0.85,0.74,0.87
1P9G_A.pdb,40,1.1,0.89,0.73
1XIY_B.pdb,177,-1.09,0.73,0.9
7A3M_A.pdb,64,0.74,0.85,0.87
4R52_A.pdb,174,0.12,0.79,0.91
5DE3_A.pdb,166,0.3,0.79,0.89
8H0L_A.pdb,152,-0.64,0.75,0.89
7OXD_A.pdb,155,-1.29,0.72,0.84
5EVF_A.pdb,104,1.65,0.88,0.88
7YUL_A.pdb,92,-0.23,0.78,0.86
8IBH_A.pdb,75,0.91,0.86,0.82
1GMU_A.pdb,138,0.15,0.79,0.87
1XJT_A.pdb,170,-1.44,0.72,0.77
2ZHN_A.pdb,145,1.7,0.87,0.88
5I0Q_A.pdb,34,0.05,0.77,0.76
1A79_A.pdb,171,-1.43,0.72,0.84
4R30_A.pdb,179,-0.01,0.78,0.91
3A2Z_A.pdb,190,1.09,0.82,0.85
2JJS_C.pdb,115,-0.42,0.76,0.89
2Q7A_A.pdb,152,0.25,0.79,0.94
5TZD_A.pdb,71,-0.61,0.76,0.82
5ZTB_D.pdb,64,0.41,0.82,0.8
2FCJ_A.pdb,114,0.63,0.82,0.85
1PPT_A.pdb,36,1.14,0.9,0.72
7C2F_B.pdb,88,-0.49,0.76,0.92
8AD9_A.pdb,148,0.61,0.81,0.91
3ZIH_A.pdb,79,0.37,0.82,0.84
6N3D_A.pdb,96,0.79,0.84,0.85
2HGO_A.pdb,26,-0.51,0.7,0.84
6JBX_A.pdb,146,-0.05,0.78,0.87
5NUL_A.pdb,138,0.84,0.83,0.88
3K29_A.pdb,157,2.78,0.92,0.67
7BIO_A.pdb,106,-1.18,0.73,0.8
5Y4T_A.pdb,117,0.63,0.82,0.86
6EYX_A.pdb,183,-0.55,0.76,0.9
4PKL_A.pdb,110,0.28,0.8,0.84
7DQG_A.pdb,161,0.16,0.79,0.86
5XRW_A.pdb,79,-0.66,0.75,0.63
6CDB_A.pdb,97,-0.14,0.79,0.8
8P6Q_A.pdb,45,-0.14,0.76,0.8
2RLD_B.pdb,110,-0.13,0.78,0.82
1PK1_B.pdb,70,0.02,0.8,0.85
4ZC3_A.pdb,57,1.03,0.88,0.8
1LQV_A.pdb,172,-0.59,0.76,0.85
2XQU_A.pdb,81,-2.22,0.65,0.77
3AS5_A.pdb,183,0.1,0.79,0.87
1GAK_A.pdb,137,-0.06,0.78,0.93
1KMV_A.pdb,186,1.39,0.84,0.88
3JRV_B.pdb,141,-0.44,0.76,0.79
2CC3_A.pdb,144,-0.01,0.78,0.9
2XW7_A.pdb,175,-0.18,0.77,0.94
2EJQ_A.pdb,107,1.24,0.86,0.89
3C8G_B.pdb,156,-2.87,0.64,0.81
8OSD_A.pdb,103,1.14,0.85,0.91
2ZFC_A.pdb,44,1.2,0.93,0.69
3WPW_A.pdb,149,1.09,0.83,0.89
4RGU_B.pdb,141,0.28,0.8,0.8
3I9F_A.pdb,165,0.02,0.78,0.89
3NPD_A.pdb,111,1.14,0.85,0.87
7DG0_A.pdb,155,-0.18,0.77,0.86
1M4R_A.pdb,142,-0.66,0.75,0.87
2PNT_B.pdb,95,0.75,0.83,0.83
2ZKZ_A.pdb,82,-0.55,0.76,0.84
3CQ1_A.pdb,98,-0.02,0.79,0.85
3TWY_A.pdb,137,0.37,0.8,0.87
5UBE_A.pdb,116,0.38,0.81,0.88
1VR7_A.pdb,119,1.15,0.85,0.88
6R5J_A.pdb,67,1.01,0.87,0.88
2VE8_A.pdb,67,0.45,0.83,0.79
3C4R_A.pdb,119,-0.1,0.78,0.83
7URP_A.pdb,159,-0.02,0.78,0.93
4UUU_A.pdb,137,0.21,0.79,0.8
7QRL_C.pdb,149,0.82,0.82,0.88
6CKA_A.pdb,66,0.52,0.83,0.72
4YIF_A.pdb,140,-0.41,0.76,0.84
3GXQ_A.pdb,53,-1.13,0.68,0.72
4WXW_A.pdb,165,0.65,0.81,0.89
2DTB_A.pdb,26,-0.28,0.73,0.69
5D23_A.pdb,61,0.94,0.86,0.82
5WI2_A.pdb,92,-1.13,0.73,0.91
6SF3_A.pdb,76,-0.15,0.78,0.84
3BJO_A.pdb,102,-0.17,0.78,0.84
2B0A_A.pdb,186,1.08,0.83,0.92
1WY1_A.pdb,142,-0.11,0.78,0.85
4UEY_A.pdb,140,0.61,0.81,0.82
2ME7_A.pdb,33,-0.55,0.7,0.75
7QRR_A.pdb,147,-1.31,0.72,0.85
6OK1_B.pdb,131,1.19,0.85,0.92
3HMZ_A.pdb,187,-1.34,0.73,0.93
2BV2_A.pdb,83,0.49,0.83,0.92
2R5U_A.pdb,144,-0.06,0.78,0.87
1T07_A.pdb,75,0.11,0.8,0.85
2JPJ_A.pdb,39,-2.11,0.51,0.51
6GQC_A.pdb,22,0.49,0.82,0.67
7THH_A.pdb,131,0.79,0.82,0.81
2QNL_A.pdb,159,-0.12,0.77,0.86
2FQ3_A.pdb,85,0.39,0.82,0.84
6S5W_A.pdb,106,2.48,0.92,0.89
8SMQ_A.pdb,167,-2.22,0.68,0.54
5M31_A.pdb,151,1.37,0.85,0.91
1FS1_A.pdb,41,-0.51,0.71,0.71
2DDZ_A.pdb,188,0.52,0.8,0.89
3D3S_A.pdb,157,0.56,0.81,0.87
7RUL_A.pdb,14,-0.08,0.75,0.63
7MKK_A.pdb,71,-0.47,0.77,0.82
4LO6_A.pdb,170,-1.28,0.72,0.83
7JGY_A.pdb,12,-1.99,0.53,0.72
6SJQ_A.pdb,115,-0.12,0.78,0.84
2W3G_A.pdb,150,1.11,0.84,0.9
4RT5_A.pdb,100,-0.11,0.79,0.89
4KNG_E.pdb,149,-2.8,0.64,0.78
3BBZ_A.pdb,48,0.86,0.88,0.84
6HIU_A.pdb,143,0.3,0.8,0.89
2QIP_A.pdb,160,-0.53,0.75,0.87
6NMO_A.pdb,159,0.84,0.82,0.9
5NRR_B.pdb,137,-0.45,0.76,0.89
2Q78_A.pdb,130,-0.34,0.76,0.85
6ZTK_A.pdb,108,0.83,0.83,0.9
2BA2_A.pdb,81,0.96,0.86,0.75
3NR1_A.pdb,178,1.23,0.83,0.9
4WPM_A.pdb,85,0.81,0.85,0.87
1ZC3_B.pdb,109,-2.07,0.68,0.88
3L6I_A.pdb,164,0.49,0.8,0.81
5JWO_B.pdb,88,-0.02,0.79,0.7
1U14_A.pdb,167,1.53,0.85,0.78
3CFY_A.pdb,130,0.1,0.79,0.88
8UR2_E.pdb,102,-0.2,0.78,0.9
1EJ8_A.pdb,140,-0.79,0.74,0.88
2BT6_A.pdb,105,0.21,0.8,0.86
5C5Z_A.pdb,123,0.23,0.8,0.8
3UCG_A.pdb,87,0.08,0.8,0.84
2RH2_A.pdb,58,0.67,0.85,0.83
1TH8_B.pdb,115,0.85,0.83,0.82
4JVW_A.pdb,108,1.11,0.85,0.85
2HUJ_A.pdb,122,-0.02,0.78,0.89
4WN5_B.pdb,105,0.05,0.79,0.92
1YLM_A.pdb,139,-1.12,0.72,0.87
6UXC_B.pdb,171,-0.64,0.75,0.85
3B4Q_B.pdb,88,0.07,0.8,0.88
4JDE_A.pdb,144,-0.2,0.77,0.9
4JCY_A.pdb,92,0.15,0.8,0.83
5B5I_A.pdb,67,0.05,0.8,0.91
5ED9_A.pdb,71,0.57,0.83,0.86
2H5C_A.pdb,198,0.9,0.82,0.9
5BRK_B.pdb,64,1.38,0.89,0.82
3SWY_A.pdb,46,0.98,0.9,0.87
7Z3X_A.pdb,195,-0.02,0.78,0.86
7W3N_A.pdb,90,0.42,0.82,0.84
4IF5_A.pdb,188,1.54,0.85,0.84
1TUL_A.pdb,102,-2.48,0.67,0.93
5CDK_A.pdb,181,0.88,0.82,0.83
4JON_A.pdb,122,-0.12,0.78,0.9
3IVV_A.pdb,140,0.93,0.83,0.82
5OL9_A.pdb,81,-0.36,0.77,0.86
5IMA_A.pdb,156,0.87,0.82,0.91
2VW9_A.pdb,109,-0.9,0.74,0.86
1YN9_A.pdb,168,1.16,0.83,0.92
6O43_A.pdb,199,-0.31,0.77,0.89
1JR8_A.pdb,105,-0.05,0.79,0.89
3X0T_A.pdb,112,-0.18,0.78,0.92
6J05_A.pdb,101,-0.98,0.74,0.83
7AFW_A.pdb,161,0.21,0.79,0.88
6CXG_A.pdb,15,-2.79,0.43,0.34
2NXP_A.pdb,145,-1.57,0.7,0.81
7VTY_A.pdb,90,0.7,0.83,0.86
6AKM_A.pdb,47,0.4,0.83,0.91
4BI3_A.pdb,163,0.11,0.79,0.92
3LAE_A.pdb,78,-1.02,0.72,0.84
1FIP_A.pdb,73,0.91,0.86,0.68
2CIA_A.pdb,98,0.48,0.82,0.83
8WFF_A.pdb,63,0.2,0.81,0.81
3CIM_A.pdb,94,0.57,0.82,0.86
1JBE_A.pdb,127,1.13,0.84,0.86
1YRK_A.pdb,126,0.86,0.83,0.86
1HE1_A.pdb,135,0.24,0.79,0.85
3CWI_A.pdb,67,-0.19,0.78,0.81
6K7C_A.pdb,76,0.28,0.81,0.78
2KY3_A.pdb,33,-0.18,0.74,0.69
2VMH_A.pdb,147,-0.18,0.77,0.9
4MAC_A.pdb,82,0.2,0.81,0.85
5XI8_A.pdb,173,0.48,0.8,0.87
4MZ3_A.pdb,119,0.24,0.8,0.79
5GW9_A.pdb,163,-0.55,0.76,0.79
6I7Q_C.pdb,97,-0.5,0.77,0.8
3VFI_A.pdb,104,0.36,0.81,0.9
3GV3_A.pdb,63,0.14,0.81,0.76
2KUX_A.pdb,30,-0.53,0.7,0.73
3F2E_A.pdb,83,0.92,0.85,0.86
7D2E_A.pdb,62,1.68,0.92,0.88
4HLB_A.pdb,94,0.58,0.83,0.83
4MN7_A.pdb,148,0.41,0.8,0.9
2XT2_A.pdb,197,-1.39,0.72,0.91
6ANW_A.pdb,96,-0.13,0.79,0.82
3LS0_A.pdb,115,-0.38,0.77,0.92
4FXI_A.pdb,93,0.21,0.8,0.78
2O3F_A.pdb,75,-0.23,0.78,0.71
1PP7_U.pdb,114,-0.62,0.75,0.84
1SGM_A.pdb,184,-1.8,0.7,0.89
7X41_A.pdb,37,1.05,0.89,0.86
3LYH_A.pdb,118,1.05,0.84,0.86
3KBY_A.pdb,138,-0.82,0.74,0.66
2DQL_A.pdb,115,0.33,0.8,0.86
6A5H_A.pdb,151,1.06,0.83,0.91
8F3A_A.pdb,45,1.73,1,0.83
5UGW_A.pdb,158,-2,0.68,0.68
2QDL_A.pdb,154,0.09,0.78,0.84
2JG6_A.pdb,186,0.69,0.81,0.91
7A2S_A.pdb,60,0.47,0.83,0.81
6Z2T_A.pdb,57,-0.15,0.78,0.78
4PQD_A.pdb,105,-0.04,0.79,0.87
3PE9_A.pdb,90,0.27,0.81,0.83
6P8P_A.pdb,132,-0.38,0.76,0.93
7C8N_A.pdb,127,0.73,0.82,0.86
2OFC_A.pdb,141,0.73,0.82,0.88
5XVJ_A.pdb,134,0.03,0.78,0.91
2RE2_A.pdb,114,-0.21,0.78,0.85
4ID8_A.pdb,65,-0.3,0.78,0.86
2Z7F_I.pdb,50,0.5,0.84,0.85
1PYT_A.pdb,94,-1.04,0.74,0.88
6BZH_A.pdb,191,0.31,0.79,0.85
4HW0_A.pdb,96,0.47,0.82,0.81
8GM7_A.pdb,168,1.51,0.85,0.92
5YUG_A.pdb,92,-2.59,0.65,0.75
4JZP_A.pdb,51,1.39,0.94,0.84
2OD5_A.pdb,89,0.99,0.85,0.82
5A0D_A.pdb,175,-1,0.74,0.9
2FB6_A.pdb,111,0.89,0.83,0.86
4LFQ_A.pdb,35,0.1,0.77,0.69
4WCI_A.pdb,59,0.14,0.8,0.81
3KMA_A.pdb,105,-0.67,0.76,0.82
5LXN_A.pdb,79,2,0.93,0.81
6GDJ_A.pdb,71,0.95,0.86,0.94
4NQJ_A.pdb,177,0.97,0.82,0.8
4WF5_A.pdb,188,1.39,0.84,0.88
3H6N_A.pdb,101,0.12,0.8,0.79
5F1B_A.pdb,158,-1.91,0.69,0.76
3TVQ_A.pdb,152,0.28,0.79,0.89
1L0S_A.pdb,87,-0.86,0.74,0.79
5FPZ_A.pdb,110,-0.05,0.79,0.92
4LTT_A.pdb,91,0.8,0.84,0.82
2RJ2_A.pdb,185,2.32,0.88,0.87
1Y81_A.pdb,115,2.4,0.91,0.87
3FF4_A.pdb,119,0.98,0.84,0.9
7BUH_A.pdb,113,-0.14,0.78,0.85
2QKP_A.pdb,138,0.82,0.82,0.87
4LQE_A.pdb,148,-0.67,0.75,0.88
2ERV_A.pdb,150,-0.35,0.76,0.86
